sewershed,EW_stdate,lag,pcorr,pval,best_lag,best_corr,best_pval
Coeburn Norton Wise,2023-02-12,2,0.0,0.39213583771594773,1,0.0,0.025984133918765504
Coeburn Norton Wise,2023-02-05,-2,0.0,0.08155281477260236,1,0.0,0.02509667588225183
Coeburn Norton Wise,2023-02-05,-1,0.0,0.2930500752928223,1,0.0,0.02509667588225183
Coeburn Norton Wise,2023-02-05,0,0.0,0.7514196523258483,1,0.0,0.02509667588225183
Coeburn Norton Wise,2023-02-05,1,0.0,0.02509667588225183,1,0.0,0.02509667588225183
Coeburn Norton Wise,2023-02-05,2,0.0,0.465684706386463,1,0.0,0.02509667588225183
Coeburn Norton Wise,2023-01-29,-2,0.0,0.24428229408662638,,,
Coeburn Norton Wise,2023-01-29,-1,0.0,0.5563057751029299,,,
Coeburn Norton Wise,2023-01-29,0,0.0,0.907363817812816,,,
Coeburn Norton Wise,2023-01-29,1,0.0,0.07278593695976274,,,
Coeburn Norton Wise,2023-01-29,2,0.0,0.7756636846367881,,,
Coeburn Norton Wise,2023-01-22,-2,0.0,0.5108853175152002,,,
Coeburn Norton Wise,2023-01-22,-1,0.0,0.3848412302612835,,,
Coeburn Norton Wise,2023-01-22,0,0.0,1.0,,,
Coeburn Norton Wise,2023-01-22,1,0.0,0.08324762708549167,,,
Coeburn Norton Wise,2023-01-22,2,0.0,0.2850413039427343,,,
Coeburn Norton Wise,2023-01-15,-2,0.0,0.5795840000000001,,,
Coeburn Norton Wise,2023-01-15,-1,0.0,0.433925839676929,,,
Coeburn Norton Wise,2023-01-15,0,0.0,0.9599974002377397,,,
Coeburn Norton Wise,2023-01-15,1,0.0,0.06842652097801812,,,
Coeburn Norton Wise,2023-01-15,2,0.0,0.2974652193057807,,,
Coeburn Norton Wise,2023-01-08,-2,0.0,0.5666951380068741,,,
Coeburn Norton Wise,2023-01-08,-1,0.0,0.47509694061174745,,,
Coeburn Norton Wise,2023-01-08,0,0.0,0.919331271845734,,,
Coeburn Norton Wise,2023-01-08,1,0.0,0.127088890420662,,,
Coeburn Norton Wise,2023-01-08,2,0.0,0.3526052159105859,,,
Coeburn Norton Wise,2023-01-01,-2,0.0,0.7499398453270247,,,
Coeburn Norton Wise,2023-01-01,-1,0.0,0.5269017021477522,,,
Coeburn Norton Wise,2023-01-01,0,0.0,0.7978942201448974,,,
Coeburn Norton Wise,2023-01-01,1,0.0,0.14066020983563246,,,
Coeburn Norton Wise,2023-01-01,2,0.0,0.714067365653966,,,
Coeburn Norton Wise,2022-12-25,-2,0.0,0.86587749088509,,,
Coeburn Norton Wise,2022-12-25,-1,0.0,0.643192461605714,,,
Coeburn Norton Wise,2022-12-25,0,0.0,0.5743081548683263,,,
Coeburn Norton Wise,2022-12-25,1,0.0,0.3624923134080367,,,
Coeburn Norton Wise,2022-12-25,2,0.0,0.3929668034066359,,,
Coeburn Norton Wise,2022-12-18,-2,0.0,0.4340066161459317,,,
Coeburn Norton Wise,2022-12-18,-1,0.0,0.7939889709761767,,,
Coeburn Norton Wise,2022-12-18,0,0.0,0.8619694512492188,,,
Coeburn Norton Wise,2022-12-18,1,0.0,0.7671185519911621,,,
Coeburn Norton Wise,2022-12-18,2,0.0,0.5215040268166355,,,
Coeburn Norton Wise,2022-12-11,-2,0.0,0.19517103676427242,,,
Coeburn Norton Wise,2022-12-11,-1,0.0,0.7729225090025574,,,
Coeburn Norton Wise,2022-12-11,0,0.0,0.8154566255175991,,,
Coeburn Norton Wise,2022-12-11,1,0.0,0.8797824993055596,,,
Coeburn Norton Wise,2022-12-11,2,0.0,0.5215040268166355,,,
Coeburn Norton Wise,2022-12-04,-2,0.0,0.20633718021385367,,,
Coeburn Norton Wise,2022-12-04,-1,0.0,0.6998794762811689,,,
Coeburn Norton Wise,2022-12-04,0,0.0,0.4858495317280954,,,
Coeburn Norton Wise,2022-12-04,1,0.0,0.533129159665622,,,
Coeburn Norton Wise,2022-12-04,2,0.0,0.5913380407604438,,,
Moores Creek,2023-05-07,-2,0.0,0.1382652831590591,,,
Moores Creek,2023-05-07,-1,0.0,0.15258626441695178,,,
Moores Creek,2023-05-07,0,0.0,0.9563821745271567,,,
Moores Creek,2023-05-07,1,0.0,0.24144565159759615,,,
Moores Creek,2023-05-07,2,0.0,0.06526561384995089,,,
Moores Creek,2023-04-30,-2,0.6097794567837563,0.04638003493094511,-2,0.6097794567837563,0.04638003493094511
Moores Creek,2023-04-30,-1,0.0,0.08531427858974135,-2,0.6097794567837563,0.04638003493094511
Moores Creek,2023-04-30,0,0.0,0.6373312191463865,-2,0.6097794567837563,0.04638003493094511
Moores Creek,2023-04-30,1,0.0,0.10850494319776034,-2,0.6097794567837563,0.04638003493094511
Moores Creek,2023-04-30,2,0.0,0.028437681282095856,-2,0.6097794567837563,0.04638003493094511
Moores Creek,2023-04-23,-2,0.6584576171375297,0.01990157196551709,-2,0.6584576171375297,0.01990157196551709
Moores Creek,2023-04-23,-1,0.0,0.05174471496366294,-2,0.6584576171375297,0.01990157196551709
Moores Creek,2023-04-23,0,0.0,0.3867453190787373,-2,0.6584576171375297,0.01990157196551709
Moores Creek,2023-04-23,1,0.0,0.05919766173853353,-2,0.6584576171375297,0.01990157196551709
Moores Creek,2023-04-23,2,0.0,0.010174007221151953,-2,0.6584576171375297,0.01990157196551709
Moores Creek,2023-04-16,-2,0.7067534927402196,0.010174007221151953,-2,0.7067534927402196,0.010174007221151953
Moores Creek,2023-04-16,-1,0.0,0.02050278396137473,-2,0.7067534927402196,0.010174007221151953
Moores Creek,2023-04-16,0,0.0,0.24974323992873987,-2,0.7067534927402196,0.010174007221151953
Moores Creek,2023-04-16,1,0.0,0.02305231965744272,-2,0.7067534927402196,0.010174007221151953
Moores Creek,2023-04-16,2,0.0,0.003572257686713231,-2,0.7067534927402196,0.010174007221151953
Moores Creek,2023-04-09,-2,0.687857433333891,0.01341740772226457,-2,0.687857433333891,0.01341740772226457
Moores Creek,2023-04-09,-1,0.0,0.01455897038291422,-2,0.687857433333891,0.01341740772226457
Moores Creek,2023-04-09,0,0.0,0.10487367037948425,-2,0.687857433333891,0.01341740772226457
Moores Creek,2023-04-09,1,0.0,0.027338200971216878,-2,0.687857433333891,0.01341740772226457
Moores Creek,2023-04-09,2,0.0,0.006865963594461681,-2,0.687857433333891,0.01341740772226457
Moores Creek,2023-04-02,-2,0.6360781434661976,0.026185080112098434,-1,0.6714158181032086,0.016811937004845935
Moores Creek,2023-04-02,-1,0.6714158181032086,0.016811937004845935,-1,0.6714158181032086,0.016811937004845935
Moores Creek,2023-04-02,0,0.0,0.04847964480878838,-1,0.6714158181032086,0.016811937004845935
Moores Creek,2023-04-02,1,0.0,0.02241856943497024,-1,0.6714158181032086,0.016811937004845935
Moores Creek,2023-04-02,2,0.0,0.002331821308474204,-1,0.6714158181032086,0.016811937004845935
Moores Creek,2023-03-26,-2,0.6502132133210019,0.022071442081285274,-1,0.685700408055466,0.013831024321914789
Moores Creek,2023-03-26,-1,0.685700408055466,0.013831024321914789,-1,0.685700408055466,0.013831024321914789
Moores Creek,2023-03-26,0,0.0,0.01623032739118385,-1,0.685700408055466,0.013831024321914789
Moores Creek,2023-03-26,1,0.0,0.015491491381877802,-1,0.685700408055466,0.013831024321914789
Moores Creek,2023-03-26,2,0.0,0.0027977138993796474,-1,0.685700408055466,0.013831024321914789
Moores Creek,2023-03-19,-2,0.6643832969242077,0.01844130263605588,0,0.7737672968179261,0.003146673780370728
Moores Creek,2023-03-19,-1,0.681218027376483,0.014720556483671324,0,0.7737672968179261,0.003146673780370728
Moores Creek,2023-03-19,0,0.7737672968179261,0.003146673780370728,0,0.7737672968179261,0.003146673780370728
Moores Creek,2023-03-19,1,0.0,0.006269747864556397,0,0.7737672968179261,0.003146673780370728
Moores Creek,2023-03-19,2,0.0,0.0042716701805429,0,0.7737672968179261,0.003146673780370728
Moores Creek,2023-03-12,-2,0.602340150522364,0.03820513883004102,0,0.811516378437229,0.00135232476740097
Moores Creek,2023-03-12,-1,0.7309783218786859,0.006916132913356851,0,0.811516378437229,0.00135232476740097
Moores Creek,2023-03-12,0,0.811516378437229,0.00135232476740097,0,0.811516378437229,0.00135232476740097
Moores Creek,2023-03-12,1,0.0,0.009937694136257188,0,0.811516378437229,0.00135232476740097
Moores Creek,2023-03-12,2,0.0,0.029292737760230635,0,0.811516378437229,0.00135232476740097
Moores Creek,2023-03-05,-2,0.0,0.057304020860518674,-1,0.0,0.0086008917808537
Moores Creek,2023-03-05,-1,0.0,0.0086008917808537,-1,0.0,0.0086008917808537
Moores Creek,2023-03-05,0,0.0,0.0016419572477932793,-1,0.0,0.0086008917808537
Moores Creek,2023-03-05,1,0.0,0.00995452023899485,-1,0.0,0.0086008917808537
Moores Creek,2023-03-05,2,0.0,0.036680976494041485,-1,0.0,0.0086008917808537
Moores Creek,2023-02-26,-2,0.6559913683309221,0.028392112890163957,0,0.8374357893586237,0.0012964420803659668
Moores Creek,2023-02-26,-1,0.707167999902838,0.01494376973672284,0,0.8374357893586237,0.0012964420803659668
Moores Creek,2023-02-26,0,0.8374357893586237,0.0012964420803659668,0,0.8374357893586237,0.0012964420803659668
Moores Creek,2023-02-26,1,0.0,0.19993393031168433,0,0.8374357893586237,0.0012964420803659668
Moores Creek,2023-02-26,2,0.0,0.38966960642016013,0,0.8374357893586237,0.0012964420803659668
Moores Creek,2023-02-19,-2,0.6559913683309221,0.028392112890163957,-1,0.6606437893829143,0.026908806330395406
Moores Creek,2023-02-19,-1,0.6606437893829143,0.026908806330395406,-1,0.6606437893829143,0.026908806330395406
Moores Creek,2023-02-19,0,0.0,0.06856079214387784,-1,0.6606437893829143,0.026908806330395406
Moores Creek,2023-02-19,1,0.0,0.935068184042559,-1,0.6606437893829143,0.026908806330395406
Moores Creek,2023-02-19,2,0.0,0.5092119949025773,-1,0.6606437893829143,0.026908806330395406
Moores Creek,2023-02-12,-2,0.0,0.13156394668694835,,,
Moores Creek,2023-02-12,-1,0.0,0.06056555940962282,,,
Moores Creek,2023-02-12,0,0.0,0.18908256374107477,,,
Moores Creek,2023-02-12,1,0.0,0.4390683517334445,,,
Moores Creek,2023-02-12,2,0.0,0.5324169870362048,,,
Moores Creek,2023-02-05,-2,0.0,0.21312472676070413,,,
Moores Creek,2023-02-05,-1,0.0,0.10402705909535531,,,
Moores Creek,2023-02-05,0,0.0,0.2767762976520356,,,
Moores Creek,2023-02-05,1,0.0,0.4614050713614083,,,
Moores Creek,2023-02-05,2,0.0,0.553835993239951,,,
Moores Creek,2023-01-29,-2,0.0,0.36911643779794034,,,
Moores Creek,2023-01-29,-1,0.0,0.11385241441710078,,,
Moores Creek,2023-01-29,0,0.0,0.09346396626964014,,,
Moores Creek,2023-01-29,1,0.0,0.7244360974087536,,,
Moores Creek,2023-01-29,2,0.0,0.4385301695969881,,,
Moores Creek,2023-01-22,-2,0.0,0.0993224803649862,-1,0.0,0.03922326475029201
Moores Creek,2023-01-22,-1,0.0,0.03922326475029201,-1,0.0,0.03922326475029201
Moores Creek,2023-01-22,0,0.0,0.05184120984456854,-1,0.0,0.03922326475029201
Moores Creek,2023-01-22,1,0.0,0.7736158139144371,-1,0.0,0.03922326475029201
Moores Creek,2023-01-22,2,0.0,0.9461800987252644,-1,0.0,0.03922326475029201
Moores Creek,2023-01-15,-2,0.6933037246280291,0.026203489677142103,-1,0.743916268649307,0.013627561508064353
Moores Creek,2023-01-15,-1,0.743916268649307,0.013627561508064353,-1,0.743916268649307,0.013627561508064353
Moores Creek,2023-01-15,0,0.0,0.0582052026037336,-1,0.743916268649307,0.013627561508064353
Moores Creek,2023-01-15,1,0.0,0.3112625747973301,-1,0.743916268649307,0.013627561508064353
Moores Creek,2023-01-15,2,0.0,0.4599558481382966,-1,0.743916268649307,0.013627561508064353
Moores Creek,2023-01-08,-2,0.6585488279846325,0.03839986297073767,-1,0.6893123494842632,0.027446067312172348
Moores Creek,2023-01-08,-1,0.6893123494842632,0.027446067312172348,-1,0.6893123494842632,0.027446067312172348
Moores Creek,2023-01-08,0,0.0,0.07585271082483265,-1,0.6893123494842632,0.027446067312172348
Moores Creek,2023-01-08,1,0.0,0.3294204634993368,-1,0.6893123494842632,0.027446067312172348
Moores Creek,2023-01-08,2,0.0,0.365735669866789,-1,0.6893123494842632,0.027446067312172348
Moores Creek,2023-01-01,-2,0.8247129895615292,0.0033233431629506893,-2,0.8247129895615292,0.0033233431629506893
Moores Creek,2023-01-01,-1,0.0,0.025546427528976116,-2,0.8247129895615292,0.0033233431629506893
Moores Creek,2023-01-01,0,0.0,0.0966450001324184,-2,0.8247129895615292,0.0033233431629506893
Moores Creek,2023-01-01,1,0.0,0.708302177511209,-2,0.8247129895615292,0.0033233431629506893
Moores Creek,2023-01-01,2,0.0,0.5487708744891453,-2,0.8247129895615292,0.0033233431629506893
Moores Creek,2022-12-25,-2,0.848830122120741,0.0018958315375101201,-2,0.848830122120741,0.0018958315375101201
Moores Creek,2022-12-25,-1,0.0,0.024012266014999117,-2,0.848830122120741,0.0018958315375101201
Moores Creek,2022-12-25,0,0.0,0.613449708008412,-2,0.848830122120741,0.0018958315375101201
Moores Creek,2022-12-25,1,0.0,0.759169944881091,-2,0.848830122120741,0.0018958315375101201
Moores Creek,2022-12-25,2,0.0,0.9258129280948771,-2,0.848830122120741,0.0018958315375101201
Moores Creek,2022-12-18,-2,0.7994436422882616,0.005512992773317831,-2,0.7994436422882616,0.005512992773317831
Moores Creek,2022-12-18,-1,0.0,0.075525864340552,-2,0.7994436422882616,0.005512992773317831
Moores Creek,2022-12-18,0,0.0,0.9661418290635759,-2,0.7994436422882616,0.005512992773317831
Moores Creek,2022-12-18,1,0.0,0.6829223777866165,-2,0.7994436422882616,0.005512992773317831
Moores Creek,2022-12-18,2,0.0,0.852627567723996,-2,0.7994436422882616,0.005512992773317831
Moores Creek,2022-12-11,-2,0.0,0.15030558965708554,,,
Moores Creek,2022-12-11,-1,0.0,0.5912869354348398,,,
Moores Creek,2022-12-11,0,0.0,0.42988282398517264,,,
Moores Creek,2022-12-11,1,0.0,0.6829223777866165,,,
Moores Creek,2022-12-11,2,0.0,0.852627567723996,,,
Lynchburg,2023-05-07,-2,0.0,0.6670071768641199,,,
Lynchburg,2023-05-07,-1,0.0,0.10328694145249732,,,
Lynchburg,2023-05-07,0,0.0,0.247499706195629,,,
Lynchburg,2023-05-07,1,0.0,0.16809795445731865,,,
Lynchburg,2023-05-07,2,0.0,0.08359096027024587,,,
Lynchburg,2023-04-30,-2,0.0,0.8778575324154226,,,
Lynchburg,2023-04-30,-1,0.0,0.17599982595870467,,,
Lynchburg,2023-04-30,0,0.0,0.44754690188785695,,,
Lynchburg,2023-04-30,1,0.0,0.3957204290001085,,,
Lynchburg,2023-04-30,2,0.0,0.206330444581084,,,
Lynchburg,2023-04-23,-2,0.0,0.45778316872362856,,,
Lynchburg,2023-04-23,-1,0.0,0.21895367196208068,,,
Lynchburg,2023-04-23,0,0.0,0.5628083358526808,,,
Lynchburg,2023-04-23,1,0.0,0.5628083358526808,,,
Lynchburg,2023-04-23,2,0.0,0.30611836706834017,,,
Lynchburg,2023-04-16,-2,0.0,0.27549325889487675,,,
Lynchburg,2023-04-16,-1,0.0,0.126165273765178,,,
Lynchburg,2023-04-16,0,0.0,0.408577340138624,,,
Lynchburg,2023-04-16,1,0.0,0.3957204290001085,,,
Lynchburg,2023-04-16,2,0.0,0.422481142333308,,,
Lynchburg,2023-04-09,-2,0.0,0.15935530166258027,,,
Lynchburg,2023-04-09,-1,0.0,0.0538084250667355,,,
Lynchburg,2023-04-09,0,0.0,0.2685842098835444,,,
Lynchburg,2023-04-09,1,0.0,0.2852260872486308,,,
Lynchburg,2023-04-09,2,0.0,0.31260167621841195,,,
Lynchburg,2023-04-02,-2,0.0,0.15935530166258027,-1,0.0,0.045268240556733515
Lynchburg,2023-04-02,-1,0.0,0.045268240556733515,-1,0.0,0.045268240556733515
Lynchburg,2023-04-02,0,0.0,0.2905884894424696,-1,0.0,0.045268240556733515
Lynchburg,2023-04-02,1,0.0,0.2852260872486308,-1,0.0,0.045268240556733515
Lynchburg,2023-04-02,2,0.0,0.35929281767147814,-1,0.0,0.045268240556733515
Lynchburg,2023-03-26,-2,0.0,0.1631414565137672,,,
Lynchburg,2023-03-26,-1,0.0,0.0619578253998606,,,
Lynchburg,2023-03-26,0,0.0,0.2799203496864415,,,
Lynchburg,2023-03-26,1,0.0,0.35326505938428154,,,
Lynchburg,2023-03-26,2,0.0,0.9053700700498719,,,
Lynchburg,2023-03-19,-2,0.0,0.16205750617523712,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,-1,0.0,0.02796025965102626,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,0,0.0,0.14031277047271032,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,1,0.0,0.8541546246233473,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,2,0.0,0.7866940142086327,-1,0.0,0.02796025965102626
Lynchburg,2023-03-12,-2,0.6444843508712786,0.023677347580348156,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,-1,0.8266212326392487,0.000915011267983691,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,0,0.0,0.01301224318408305,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,1,0.0,0.3014826974614558,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,2,0.0,0.48366596570100795,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-05,-2,0.615035764230577,0.04401852763550924,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,-1,0.8291593265923334,0.001600721849777741,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,0,0.0,0.02163657847669864,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,1,0.0,0.4658743985529924,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,2,0.0,0.7286875040111365,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-02-26,-2,0.6090909090909091,0.04669570935409886,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,-1,0.0,0.08895341813596276,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,0,0.0,0.014552051953727704,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,1,0.0,0.831716405381337,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,2,0.0,0.5637442329087623,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-19,-2,0.0,0.20057021703405067,,,
Lynchburg,2023-02-19,-1,0.0,0.20057021703405067,,,
Lynchburg,2023-02-19,0,0.0,0.07665233333978251,,,
Lynchburg,2023-02-19,1,0.0,0.29691485140291024,,,
Lynchburg,2023-02-19,2,0.0,0.32472720706929753,,,
Lynchburg,2023-02-12,-2,0.0,0.72928477951978,,,
Lynchburg,2023-02-12,-1,0.0,0.32589494101284167,,,
Lynchburg,2023-02-12,0,0.0,0.08181234808652157,,,
Lynchburg,2023-02-12,1,0.0,0.6107177393174041,,,
Lynchburg,2023-02-12,2,0.0,0.7693624440895604,,,
Lynchburg,2023-02-05,-2,0.0,0.6271883447764844,,,
Lynchburg,2023-02-05,-1,0.0,0.5334005612725947,,,
Lynchburg,2023-02-05,0,0.0,0.11599132062584641,,,
Lynchburg,2023-02-05,1,0.0,0.8543750609172778,,,
Lynchburg,2023-02-05,2,0.0,0.9070828390046616,,,
Lynchburg,2023-01-29,-2,0.0,0.7769984634438898,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,-1,0.0,0.433925839676929,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,0,0.0,0.014075178336931775,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,1,0.0,0.6020947513149705,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,2,0.0,0.6129641414000455,0,0.0,0.014075178336931775
Lynchburg,2023-01-22,-2,0.0,0.6382593583672791,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,-1,0.0,0.1853967644537158,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,0,0.0,0.0031797140860104155,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,1,0.0,0.22598197553938945,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,2,0.0,0.9599974002377397,0,0.0,0.0031797140860104155
Lynchburg,2023-01-15,-2,0.0,0.20584999674311066,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,-1,0.0,0.05582263340222192,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,0,0.0,0.001956376088301853,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,1,0.0,0.39167998252001834,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,2,0.0,0.9461800987252644,0,0.0,0.001956376088301853
Lynchburg,2023-01-08,-2,0.0,0.06225488170893071,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,-1,0.0,0.013627561508064353,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,0,0.0,0.020521411876850356,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,1,0.0,0.38704903568768656,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,2,0.0,0.734780145679172,-1,0.0,0.013627561508064353
Lynchburg,2023-01-01,-2,0.6707441766510146,0.033758136992652774,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,-1,0.7561116173156892,0.011393129892696443,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,0,0.0,0.01738531000782406,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,1,0.0,0.5617761516893175,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,2,0.0,0.698283582238183,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2022-12-25,-2,0.0,0.05485939233686208,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,-1,0.0,0.006807282623787277,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,0,0.0,0.17280900196578533,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,1,0.0,0.6732178199022388,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,2,0.0,0.18986898570022342,-1,0.0,0.006807282623787277
Lynchburg,2022-12-18,-2,0.0,,,,
Lynchburg,2022-12-18,-1,0.0,,,,
Lynchburg,2022-12-18,0,0.0,,,,
Lynchburg,2022-12-18,1,0.0,0.9828082229567339,,,
Lynchburg,2022-12-18,2,0.0,0.1733632600087143,,,
