sample_collect_date,2022-06-14,2022-06-21,2022-06-28,2022-07-05,2022-07-12,2022-07-19,2022-07-26,2022-08-02,2022-08-09,2022-08-16,2022-08-23,2022-08-30,2022-09-06,2022-09-20,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-03,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28,2023-09-04
2022-06-14,,,,,9.866915023005493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,,,,,10.03030793469336,10.33146577522304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,,,,,10.193700846381224,10.292499917600914,11.289464312124728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,,,,,10.357093758069091,10.253534059978788,10.750038700788007,10.27378825331206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,,,,,10.520486669756956,10.214568202356663,10.210613089451286,10.063745858529337,9.756419631114689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,,,,,,10.175602344734537,9.671187478114565,9.853703463746614,9.768575192443606,9.379744865911567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,,,,,,,9.131761866777843,9.64366106896389,9.780730753772524,9.692196925405518,9.244782325184573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,,,,,,,,9.433618674181167,9.79288631510144,10.004648984899468,9.71027994357828,9.929289335236131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,,,,,,,,,9.805041876430357,10.31710104439342,10.175777561971989,10.236242904080736,10.561978322405162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,,,,,,,,,,10.62955310388737,10.641275180365696,10.54319647292534,10.608515817820768,11.26774050168069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,,,,,,,,,,,11.106772798759403,10.850150041769945,10.655053313236376,10.918505302352944,11.097348672111334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,,,,,,,,,,,,11.15710361061455,10.701590808651982,10.569270103025199,10.673847222422136,10.743038174096894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,,,,,,,,,,,,,10.74812830406759,10.220034903697453,10.250345772732938,10.379726716669317,10.082432773299638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-20,,,,,,,,,,,,,,9.52156450504196,9.403342873354543,9.653103801814165,9.605582136306385,9.291408806189013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,,,,,,,,,,,9.040341630763802,9.341693981161956,9.40121757759499,9.226093909393224,9.051450854718409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,,,,,,,,,,,,,,,,8.97838252373438,9.162792259098362,9.149893196464802,9.145220047291248,9.119761035077019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,,,,,,,,,,,,,,,,,8.924366940601734,9.073692483536382,9.238989239864086,9.25412001768832,8.988589252969284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,,,,,,,,,,,,,,,,,,8.997491770607962,9.332758432436925,9.38847900029962,9.220937087833876,9.270014637756438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,,,,,,,,,,,,,,,,,,,9.426527625009763,9.522837982910922,9.453284922698467,9.426883206603993,9.484204285225774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,,,,,,,,,,9.657196965522221,9.68563275756306,9.58375177545155,9.758697431184407,9.44027286789577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,,,,,,,,,,,,,,,,,,,,,9.91798059242765,9.740620344299105,10.03319057714304,9.896594705359416,9.707073758282116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,,,,,,,,,,,,,,,,,,,,,,9.897488913146661,10.307683723101674,10.35291654282306,10.18873392614714,10.704284274230304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,10.582176869060309,10.809238380286706,10.670394094012163,10.634493737151848,11.679953572085788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,11.26556021775035,11.152054261877188,10.564703200073392,11.06998186272672,10.95800000799838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,11.633714429742211,10.494912662994937,10.460010153367655,10.71632827203646,10.31676865082541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,10.425122125916479,9.85003844400859,10.474656536074539,10.275643611477168,9.387226667780691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,9.240066734649522,10.232984800112618,10.234518572128927,9.71488996894507,9.93970267206201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.991313064150697,10.193393532780686,10.04255327010945,10.110956602845349,10.851066579692276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.152268493432443,10.370216571273827,10.282210533628687,10.666931011962212,10.172031560294384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.697879872438206,10.453464464412024,10.48279544423215,10.28805410993699,10.593832467629424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.624718395195362,10.298659876502086,10.404076659579596,10.412424420994254,10.507889364311923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.114524308772022,10.520099209222202,10.231016374359086,10.329832934625932,10.427978417349369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.636121758864808,10.049608327723917,10.15177650493994,10.18136802714336,10.292013943956128,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.868200281088747,9.973720075253949,9.934757636937352,10.0621537114059,9.514570067195168,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.795663645567958,9.688147246731344,9.832293478855672,9.554822788323824,9.900319742523134,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.441536856525335,9.602433246305443,9.595075509452482,9.707343237368804,9.63738832970311,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.372573013755215,9.635328230581138,9.514366732214473,9.46452660347604,9.443815704860809,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.675580951709795,9.32139022706014,9.29166487724897,9.428553052154452,9.127549447149281,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.12841372190581,9.118803151021897,9.413290399448096,9.304765512876566,8.982566304583182,,,,,,,,,,,,,,,,,,,,,
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.945941424794826,9.39802774674174,9.48198157860385,9.215323563176556,9.637133760841163,,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.382765094035383,9.659197644331135,9.448080821769931,9.496118611475282,10.198723857438612,,,,,,,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83641371005842,9.680838080363305,9.355103462109401,9.730424979943741,9.713329040140646,,,,,,,,,,,,,,,,,,
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.913595338956679,9.21408831274352,9.262126102448871,9.375618235724287,8.977650125385852,,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07307316337764,8.793827224954,9.037907431307929,8.892411264486935,8.42160392686983,,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32552834745913,8.700196626891568,8.807172403588016,8.5503166193638,8.593220850195127,,,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36248582247521,8.721933542689099,8.679029311857771,8.679029311857775,8.696540225864673,,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63669468179018,8.807742004351741,8.764837773520421,8.850646235183067,8.83907847844395,,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.936454696845711,8.850646235183069,9.00475224450146,8.927699239842264,9.05938313157063,,,,,,,,,,,,
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.936454696845715,9.158858253819854,9.016320001240578,9.01053612287102,9.192482719696736,,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.312964263138248,9.10494076263889,8.96168911417141,9.06605756236519,9.299062423838437,,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.193561524037204,8.912842105471801,8.939632405033645,9.110550647290477,8.697452487486887,,,,,,,,,
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.863995096772191,8.813207247702099,8.922038870742517,8.76098194177422,8.701802344374698,,,,,,,,
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.686782090370555,8.733527094194557,8.824511396061556,8.718995130365672,8.882623296790742,,,,,,,
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.545015317646595,8.88804085034889,8.736187916356647,8.798343188625383,8.911022701584548,,,,,,
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.951570304636224,8.75338070234762,8.714063080460024,8.785193384108272,8.795941211553641,,,,,
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.770573488338595,8.629782972294663,8.659364066631996,8.733536135560552,8.261410225621242,,,,
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.545502864129304,8.53353474915572,8.671131059567463,8.502332211159175,8.142361366851448,,,
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.407705431679444,8.608725983574375,8.743254196697109,8.640525499330675,8.562211460572748,,
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.546320907581286,8.984176182235041,9.138689631809902,8.97643650505857,9.512891221850735,
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.225098167772973,9.636853764289128,9.390661549544394,9.438333469653715,10.224461717723997
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.135017896768353,9.804886594030215,9.363775717456694,9.709464564179676
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.219111638516038,9.289217965259674,9.194467410635355
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.214660213062652,8.679470257091031
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16447310354671
