sample_collect_date,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-28,2022-12-05,2022-12-12,2022-12-26,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-03,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,,,,,,,,,,,11.941050041496188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,,,,,,,,,,,11.953075049330113,11.945161731406502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,,,,,,,,,,,11.977125064997965,11.977017985475067,11.979816708827144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,,,,,,,,,,,11.98915007283189,11.99294611250935,12.000250808129545,11.979356095412472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,,,,,,,,,,,12.001175080665815,12.008874239543633,12.020684907431946,12.009716304432919,11.95436636456561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,12.040730493612198,12.06155310603675,12.070436722473811,12.06077425613872,12.058992018604364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,12.08198720533915,12.100796931494259,12.113978201925274,12.105680332913014,12.131254370399358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,12.131157140514706,12.167182147711829,12.152368647221664,12.158253309960129,12.174105323509496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,12.220386093498384,12.199056961530314,12.1852522495209,12.195622269217763,12.232604810756877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,12.245745275838964,12.21225118908167,12.217139214926032,12.231384041606043,12.247500210295717,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,,,,,,,,,,,,,12.23925012864244,12.2386561606343,12.23016327245521,12.223896566181365,12.271597730698103,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,,,,,,,,,,,,,,,,,,12.260173106342569,12.228942503304378,12.20029292206701,12.217366867954265,12.285543520274324,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,,,,,,,,,,,,,12.227721734153544,12.176689277952658,12.163136005210427,12.193114518247668,12.193444009611229,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,,,12.153085633838305,12.10890514246659,12.100685516221013,12.108482697342527,12.082286343595618,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,,,,,,,,,,,,,,,12.054674279722752,12.008256514194358,12.023521385073826,12.014875410981762,11.999118809993362,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,,,,,,,,,,,11.915827512167702,11.938560072805124,11.947464478367905,11.94071441448393,11.924522045296118,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,11.853598760536423,11.88005354575405,11.882310018974497,11.868085556852034,11.893408548268019,,,,,,,,,,,,,,,,,,,,
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,11.812642613140195,11.823905623465064,11.811649068407949,11.824215961217735,11.825498343994083,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,11.765501227955632,11.755212579963864,11.75502337416745,11.759663397153776,11.732154200366447,,,,,,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,11.698776091519779,11.685830787117167,11.69382845031347,11.691351910177628,11.652869677819636,,,,,,,,,,,,,,,,,
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,11.616638200066882,11.627993503473165,11.650549619988812,11.631619632973772,11.614924405463084,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.562158556632859,11.609747329799994,11.61036958812791,11.599672936334954,11.602375886775055,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.568945039611178,11.589119543282045,11.584421467206827,11.583753775701345,11.598739096529702,,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.567869498436181,11.569169998078698,11.565131664627634,11.57724266650243,11.550040432514015,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55391852895057,11.546509553553923,11.555746236475157,11.548087148418768,11.544565067736189,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.527887442480212,11.534249806447885,11.54613386432352,11.536597073034525,11.560379222370399,,,,,,,,,,,
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.512753376420612,11.544180580228275,11.52862907833286,11.528650423800892,11.581857225045642,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.542227296133028,11.520661083631197,11.496921625231384,11.517205848627537,11.573591892553381,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.512693088929533,11.465192826661877,11.452554472209432,11.477869713600715,11.490088412161281,,,,,,,,
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43346402809237,11.387903095791327,11.382147534648048,11.385945774982586,11.387929463886527,,,,,,,
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.323251719373221,11.286425355695382,11.28180313780389,11.286052301315179,11.288659154546998,,,,,,
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.190703176742716,11.177660500625194,11.18417513874383,11.185147315040727,11.131142120570297,,,,,
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.073517863446497,11.082297976172484,11.081635475534455,11.076977547573785,10.99988884415667,,,,
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.980420813601135,10.978123636028181,11.02281297457727,10.99878800763434,10.911111543803285,,,
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87461179652191,10.968648401580758,10.99768717111201,10.96549487935859,10.87733579088442,,
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.914483828584244,10.996586334589681,11.019878214913893,10.978708941896329,10.975014334189273,
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.995485498067351,11.074261550469197,11.080082092908238,11.082106590727527,11.061992272101293
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.128644886024501,11.181455243920146,11.189198847265779,11.174774761519204
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.282828394932055,11.296291103804032,11.287557250937116
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.403383360342286,11.400339740355026
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.513122229772938
